id,name,email,phone,website,zip,date
8325,,test@mail.com,123,http://amazon.com,ABCDE,2026-08-01
8326,Alice,test@mail.com,+21266123,htp:/bad,,2026/13/40
8327,Lina,user8327@example.com,+212694167287,htp:/bad,ABCDE,2026-08-01
8328,Lina,user8328@example.com,123,http://amazon.com,12,2026-08-01
8329,Sara,,+212660374318,http://amazon.com,90210,2026-02-30
8330,Bob,user8330@example.com,,,12,2026-02-30
8331,Sara,user8331@example.com,123,,ABCDE,
8332,@@Mike,user8332@example.com,061234,,,2026-02-30
8333,Sara,user8333@example.com,061234,http://amazon.com,12,01-01-2026
8334,John,test@mail.com,,https://openai.com,10000,2026-08-01
8335,Mike,,061234,,,2026-02-30
8336,,foo@@bar,061234,http://google.com,,2026/13/40
8337,,test@mail.com,123,https://www.github.com,12,2026/13/40
8338,John123,user8338@example.com,123,http://google.com,12,2026/13/40
8339,John,test@mail.com,061234,http://google.com,ABCDE,2026/13/40
8340,Mike,user8340@example.com,+212685207349,http://amazon.com,ABCDE,2026-08-01
8341,Sara,user8341@example.com,123,http://amazon.com,,2026-08-01
8342,Sara,,123,https://openai.com,ABCDE,
8343,Lina,bademail,061234,,10000,2026-02-30
8344,Alice,bademail,061234,https://www.github.com,,
8345,Lina,test@mail.com,+21266123,http://google.com,90210,
8346,John123,foo@@bar,061234,http://google.com,10000,
8347,Mike,test@mail.com,+212696773089,http://amazon.com,12,2026/13/40
8348,Sara,bademail,+21266123,htp:/bad,,2026-08-01
8349,,bademail,,https://google.com,10000,01-01-2026
8350,Sara,user8350@example.com,,https://openai.com,ABCDE,01-01-2026
8351,Mike,,061234,,12,
8352,Sara,user8352@example.com,+212662132307,http://amazon.com,12,01-01-2026
8353,Lina,user8353@example.com,+21266123,https://www.github.com,12,
8354,Sara,user8354@example.com,,htp:/bad,10000,01-01-2026
8355,Lina,test@mail.com,123,https://www.github.com,,2026/13/40
8356,Alice,bademail,123,https://www.github.com,,2026-08-01
8357,John123,bademail,061234,http://google.com,ABCDE,2026/13/40
8358,John,foo@@bar,+212622932093,http://amazon.com,10000,2026-08-01
8359,Bob,bademail,+21266123,https://google.com,,2026/13/40
8360,John123,user8360@example.com,061234,https://openai.com,10000,2026-08-01
8361,Alice,foo@@bar,+212678581786,http://amazon.com,ABCDE,2026/13/40
8362,Mike,bademail,061234,http://google.com,,2026/13/40
8363,Mike,bademail,+21266123,http://google.com,ABCDE,2026-02-30
8364,,,,https://google.com,12,2026/13/40
8365,John,user8365@example.com,+212638063501,https://openai.com,,2026/13/40
8366,@@Mike,bademail,+212627072535,http://amazon.com,ABCDE,2026/13/40
8367,Sara,test@mail.com,,htp:/bad,10000,2026-02-30
8368,Sara,test@mail.com,+212661916745,https://google.com,ABCDE,2026-08-01
8369,@@Mike,foo@@bar,+21266123,http://google.com,12,01-01-2026
8370,Sara,bademail,061234,https://www.github.com,12,01-01-2026
8371,,user8371@example.com,+212646364972,,ABCDE,2026-02-30
8372,Bob,user8372@example.com,,https://google.com,12,01-01-2026
8373,Alice,foo@@bar,+212670240687,,12,2026-02-30
8374,Alice,user8374@example.com,061234,,90210,2026-02-30
8375,Mike,test@mail.com,+21266123,http://google.com,,2026-08-01
8376,,test@mail.com,061234,https://www.github.com,ABCDE,2026-08-01
8377,John,bademail,+21266123,https://www.github.com,,2026-08-01
8378,Alice,bademail,+21266123,https://google.com,90210,01-01-2026
8379,John,user8379@example.com,+212612960169,https://www.github.com,10000,01-01-2026
8380,Mike,bademail,123,htp:/bad,10000,
8381,Alice,foo@@bar,061234,htp:/bad,90210,
8382,Lina,test@mail.com,+21266123,http://amazon.com,ABCDE,
8383,Sara,user8383@example.com,061234,https://www.github.com,10000,
8384,Sara,test@mail.com,+212639029027,http://amazon.com,ABCDE,2026-02-30
8385,Lina,foo@@bar,+21266123,htp:/bad,10000,2026-08-01
8386,John,user8386@example.com,+212653424797,,ABCDE,2026-08-01
8387,Bob,user8387@example.com,,https://www.github.com,10000,
8388,@@Mike,user8388@example.com,+21266123,https://www.github.com,,01-01-2026
8389,Bob,,+21266123,https://openai.com,,2026-08-01
8390,Lina,test@mail.com,+21266123,,ABCDE,2026/13/40
8391,John123,bademail,061234,htp:/bad,,2026-08-01
8392,Lina,user8392@example.com,061234,,90210,2026-08-01
8393,Lina,user8393@example.com,+212612945806,http://google.com,,2026-02-30
8394,Sara,user8394@example.com,061234,,,01-01-2026
8395,John,user8395@example.com,+21266123,https://google.com,,
8396,Sara,test@mail.com,123,,,2026/13/40
8397,John123,user8397@example.com,+212640981049,http://google.com,,2026-08-01
8398,@@Mike,bademail,+212674109279,http://amazon.com,,2026-02-30
8399,Sara,bademail,+212651453505,,12,2026-08-01
8400,John,user8400@example.com,123,http://google.com,10000,
8401,Lina,foo@@bar,061234,htp:/bad,,2026-02-30
8402,@@Mike,test@mail.com,061234,https://openai.com,,01-01-2026
8403,John,foo@@bar,,,12,01-01-2026
8404,John,user8404@example.com,+21266123,https://openai.com,,01-01-2026
8405,Sara,user8405@example.com,061234,,10000,01-01-2026
8406,Mike,,061234,htp:/bad,,01-01-2026
8407,Lina,bademail,,https://openai.com,90210,
8408,Bob,test@mail.com,061234,https://www.github.com,90210,2026-08-01
8409,Bob,test@mail.com,123,https://www.github.com,90210,2026/13/40
8410,@@Mike,test@mail.com,,https://www.github.com,ABCDE,2026/13/40
8411,,foo@@bar,,https://www.github.com,90210,01-01-2026
8412,Mike,bademail,061234,http://google.com,ABCDE,
8413,John,bademail,+21266123,https://openai.com,10000,2026/13/40
8414,John123,user8414@example.com,,https://www.github.com,10000,2026/13/40
8415,Bob,foo@@bar,+212648016314,https://www.github.com,ABCDE,2026/13/40
8416,,user8416@example.com,+212654244724,https://google.com,12,2026-08-01
8417,Mike,test@mail.com,+21266123,htp:/bad,ABCDE,2026-02-30
8418,John123,user8418@example.com,,htp:/bad,12,01-01-2026
8419,@@Mike,foo@@bar,061234,http://google.com,12,2026-08-01
8420,Mike,bademail,+21266123,htp:/bad,ABCDE,2026-02-30
8421,Lina,foo@@bar,+21266123,https://openai.com,,2026-02-30
8422,Bob,test@mail.com,+212649602523,htp:/bad,10000,01-01-2026
8423,,,+212656716701,https://openai.com,,2026-02-30
8424,Sara,test@mail.com,+212645599453,,12,2026-02-30
8425,John,test@mail.com,,http://amazon.com,ABCDE,
8426,John,user8426@example.com,+21266123,http://amazon.com,10000,2026-08-01
8427,@@Mike,foo@@bar,061234,https://openai.com,ABCDE,01-01-2026
8428,Sara,user8428@example.com,,,10000,2026/13/40
8429,John123,user8429@example.com,+212695505410,https://google.com,ABCDE,2026-02-30
8430,@@Mike,user8430@example.com,+21266123,,,01-01-2026
8431,Sara,test@mail.com,+21266123,https://www.github.com,90210,
8432,,user8432@example.com,+212675332315,htp:/bad,10000,2026-08-01
8433,Bob,,061234,,10000,2026/13/40
8434,Bob,user8434@example.com,061234,http://google.com,,2026-02-30
8435,Sara,user8435@example.com,,http://google.com,10000,2026/13/40
8436,John,bademail,061234,https://www.github.com,10000,2026-08-01
8437,Sara,test@mail.com,+21266123,htp:/bad,ABCDE,2026-08-01
8438,Bob,user8438@example.com,+21266123,https://openai.com,ABCDE,2026-08-01
8439,Sara,foo@@bar,061234,https://www.github.com,90210,
8440,Sara,,123,http://google.com,90210,2026/13/40
8441,Bob,test@mail.com,+21266123,https://google.com,90210,2026-08-01
8442,John123,user8442@example.com,123,https://openai.com,12,
8443,@@Mike,,+212692250488,https://google.com,10000,2026/13/40
8444,,foo@@bar,123,https://openai.com,ABCDE,2026-02-30
8445,Mike,foo@@bar,+21266123,htp:/bad,90210,2026-02-30
8446,Sara,user8446@example.com,061234,http://google.com,,
8447,@@Mike,user8447@example.com,+212651603367,,,
8448,,user8448@example.com,123,htp:/bad,10000,2026-08-01
8449,John,user8449@example.com,,,10000,01-01-2026
8450,John123,foo@@bar,,https://google.com,10000,2026/13/40
8451,John,bademail,+212634999413,https://openai.com,10000,2026/13/40
8452,Mike,test@mail.com,+21266123,http://google.com,10000,2026-08-01
8453,Alice,,,http://google.com,,2026-08-01
8454,Mike,test@mail.com,+21266123,http://amazon.com,10000,
8455,Mike,bademail,,http://amazon.com,90210,2026/13/40
8456,Sara,user8456@example.com,+212691685295,https://www.github.com,90210,2026/13/40
8457,John,user8457@example.com,,htp:/bad,12,
8458,,foo@@bar,+212627793449,http://google.com,10000,01-01-2026
8459,Sara,test@mail.com,,http://google.com,10000,2026/13/40
8460,Mike,user8460@example.com,+21266123,http://google.com,ABCDE,2026-02-30
8461,Sara,foo@@bar,+212647058302,https://openai.com,ABCDE,2026-08-01
8462,John,user8462@example.com,+212658600845,http://google.com,90210,01-01-2026
8463,Lina,bademail,+212656605406,https://www.github.com,10000,2026-08-01
8464,John123,foo@@bar,+21266123,http://google.com,10000,2026/13/40
8465,John123,test@mail.com,+212686728408,http://amazon.com,ABCDE,
8466,John,test@mail.com,+21266123,htp:/bad,90210,
8467,Sara,foo@@bar,123,http://amazon.com,90210,2026-08-01
8468,John123,user8468@example.com,061234,https://www.github.com,90210,2026-02-30
8469,John123,foo@@bar,123,,90210,2026-08-01
8470,Sara,user8470@example.com,,http://google.com,12,01-01-2026
8471,Sara,user8471@example.com,+212610927245,https://www.github.com,12,2026-02-30
8472,John,user8472@example.com,+21266123,,ABCDE,
8473,Alice,user8473@example.com,061234,,90210,
8474,,test@mail.com,+21266123,http://amazon.com,12,2026-08-01
8475,Sara,test@mail.com,061234,htp:/bad,,2026-02-30
8476,@@Mike,user8476@example.com,061234,htp:/bad,90210,2026-02-30
8477,,test@mail.com,,http://google.com,ABCDE,01-01-2026
8478,Alice,test@mail.com,+212665792589,htp:/bad,12,01-01-2026
8479,Mike,user8479@example.com,061234,http://amazon.com,90210,2026-02-30
8480,Mike,test@mail.com,+212695575472,https://www.github.com,,
8481,,bademail,123,htp:/bad,90210,
8482,Sara,foo@@bar,061234,http://google.com,ABCDE,2026-02-30
8483,Bob,test@mail.com,+212667670177,htp:/bad,12,2026-08-01
8484,Mike,bademail,123,http://amazon.com,,2026-02-30
8485,Lina,bademail,,htp:/bad,12,2026-02-30
8486,Alice,foo@@bar,061234,,ABCDE,01-01-2026
8487,Sara,user8487@example.com,,http://amazon.com,90210,2026-08-01
8488,Mike,bademail,+21266123,http://google.com,10000,
8489,@@Mike,user8489@example.com,+212674724357,https://www.github.com,10000,2026-08-01
8490,John123,bademail,+21266123,htp:/bad,,2026-02-30
8491,Bob,,,htp:/bad,10000,2026-02-30
8492,Sara,user8492@example.com,+21266123,htp:/bad,10000,2026-08-01
8493,Lina,bademail,,,10000,01-01-2026
8494,Mike,foo@@bar,123,http://google.com,ABCDE,
8495,,foo@@bar,123,https://www.github.com,ABCDE,
8496,Lina,test@mail.com,+21266123,https://google.com,12,
8497,Sara,test@mail.com,123,https://google.com,ABCDE,2026-08-01
8498,John123,,+21266123,http://amazon.com,12,2026-02-30
8499,John,test@mail.com,061234,http://amazon.com,10000,2026-02-30
8500,John,,+21266123,https://google.com,ABCDE,01-01-2026
8501,Sara,user8501@example.com,123,https://openai.com,,2026/13/40
8502,@@Mike,foo@@bar,,http://google.com,10000,
8503,@@Mike,bademail,+212693337737,http://google.com,ABCDE,01-01-2026
8504,Mike,user8504@example.com,+21266123,,90210,2026/13/40
8505,Bob,bademail,+21266123,http://google.com,ABCDE,01-01-2026
8506,,user8506@example.com,123,http://google.com,,
8507,Lina,bademail,061234,https://openai.com,12,2026/13/40
8508,,foo@@bar,061234,htp:/bad,90210,2026-08-01
8509,Mike,,123,https://google.com,ABCDE,2026/13/40
8510,Sara,foo@@bar,+212699344832,https://www.github.com,10000,01-01-2026
8511,Sara,test@mail.com,+212684126596,http://amazon.com,,
8512,Mike,test@mail.com,061234,https://www.github.com,12,
8513,Lina,bademail,123,,,01-01-2026
8514,John,user8514@example.com,123,htp:/bad,ABCDE,2026/13/40
8515,Lina,user8515@example.com,123,https://google.com,12,2026-02-30
8516,Alice,user8516@example.com,,http://amazon.com,12,2026-02-30
8517,Sara,bademail,+21266123,htp:/bad,12,2026-02-30
8518,,foo@@bar,+212614425553,,90210,2026-08-01
8519,Mike,user8519@example.com,061234,http://google.com,,
8520,Bob,,+21266123,https://google.com,ABCDE,2026/13/40
8521,John123,foo@@bar,061234,https://www.github.com,10000,
8522,Alice,test@mail.com,123,https://www.github.com,10000,2026-02-30
8523,,foo@@bar,123,https://google.com,12,
8524,@@Mike,user8524@example.com,,https://www.github.com,12,
8525,John123,bademail,+21266123,https://openai.com,90210,2026/13/40
8526,John123,,061234,htp:/bad,10000,
8527,John123,user8527@example.com,+21266123,http://google.com,90210,01-01-2026
8528,@@Mike,,061234,https://google.com,10000,2026/13/40
8529,John123,,+212621780848,https://google.com,12,
8530,Sara,foo@@bar,123,http://amazon.com,,2026/13/40
8531,Mike,,+21266123,http://google.com,12,2026-02-30
8532,@@Mike,test@mail.com,+212640092541,https://www.github.com,12,2026-08-01
8533,John123,bademail,,http://amazon.com,10000,
8534,Mike,,061234,http://google.com,90210,2026-02-30
8535,Bob,bademail,,http://google.com,12,2026-02-30
8536,Alice,user8536@example.com,,htp:/bad,,2026-02-30
8537,Mike,test@mail.com,061234,https://google.com,ABCDE,
8538,Bob,test@mail.com,+212682405310,http://google.com,90210,2026-02-30
8539,John123,user8539@example.com,,https://google.com,90210,2026-02-30
8540,Sara,user8540@example.com,,http://amazon.com,90210,01-01-2026
8541,John123,,+21266123,https://google.com,,2026-02-30
8542,Mike,,061234,http://amazon.com,10000,2026/13/40
8543,John123,test@mail.com,061234,https://openai.com,12,01-01-2026
8544,John123,user8544@example.com,123,https://openai.com,90210,01-01-2026
8545,Sara,user8545@example.com,,htp:/bad,12,2026-08-01
8546,@@Mike,,123,https://openai.com,12,2026/13/40
8547,Sara,bademail,061234,http://google.com,10000,2026/13/40
8548,Sara,foo@@bar,,https://www.github.com,90210,01-01-2026
8549,John,bademail,123,htp:/bad,12,2026-08-01
8550,Sara,foo@@bar,,https://www.github.com,10000,
8551,,user8551@example.com,123,http://amazon.com,10000,
8552,@@Mike,user8552@example.com,+21266123,http://amazon.com,ABCDE,2026/13/40
8553,Alice,user8553@example.com,+21266123,https://google.com,10000,01-01-2026
8554,Sara,,+21266123,http://google.com,ABCDE,
8555,Lina,foo@@bar,+212658778036,htp:/bad,ABCDE,
8556,@@Mike,bademail,+212696268175,https://openai.com,,2026-02-30
8557,Lina,bademail,+212668968063,https://google.com,10000,2026/13/40
8558,Alice,,+212634108272,http://google.com,,2026-08-01
8559,Sara,,061234,https://openai.com,10000,
8560,Bob,,+212644021199,https://www.github.com,10000,2026/13/40
8561,Sara,,123,https://google.com,ABCDE,2026-08-01
8562,Bob,bademail,+21266123,htp:/bad,10000,01-01-2026
8563,Sara,test@mail.com,061234,http://google.com,,2026/13/40
8564,John123,user8564@example.com,123,https://google.com,10000,2026/13/40
8565,Sara,,061234,https://openai.com,10000,2026-02-30
8566,John,bademail,123,,ABCDE,2026/13/40
8567,Sara,foo@@bar,061234,https://openai.com,12,2026-02-30
8568,John,,,htp:/bad,12,2026/13/40
8569,John123,test@mail.com,+212661581532,htp:/bad,12,2026/13/40
8570,Sara,bademail,061234,http://google.com,90210,2026-02-30
8571,Sara,foo@@bar,061234,htp:/bad,90210,2026-08-01
8572,Mike,bademail,061234,https://openai.com,90210,2026-08-01
8573,Mike,foo@@bar,+212637873180,http://amazon.com,,01-01-2026
8574,John123,user8574@example.com,,http://google.com,12,2026-08-01
8575,@@Mike,bademail,,,10000,2026-02-30
8576,Alice,user8576@example.com,+21266123,https://openai.com,12,2026-08-01
8577,Lina,foo@@bar,061234,,10000,2026/13/40
8578,@@Mike,user8578@example.com,+21266123,htp:/bad,,
8579,@@Mike,,+21266123,htp:/bad,ABCDE,01-01-2026
8580,Alice,bademail,+212613114476,https://www.github.com,ABCDE,
8581,John123,,+21266123,,90210,2026/13/40
8582,John123,bademail,+21266123,htp:/bad,12,2026/13/40
8583,Sara,test@mail.com,+212664698163,https://www.github.com,12,01-01-2026
8584,John,user8584@example.com,061234,http://amazon.com,10000,
8585,,user8585@example.com,123,http://google.com,10000,2026-08-01
8586,Alice,user8586@example.com,123,https://google.com,,
8587,Lina,foo@@bar,061234,https://google.com,10000,
8588,Bob,test@mail.com,+212645546764,https://openai.com,90210,2026-02-30
8589,John,,+212645894523,https://www.github.com,12,01-01-2026
8590,Lina,bademail,,https://google.com,10000,2026-08-01
8591,Sara,user8591@example.com,061234,,,2026-02-30
8592,John,test@mail.com,,http://amazon.com,12,
8593,Alice,test@mail.com,,http://google.com,,2026-02-30
8594,Sara,bademail,,https://google.com,,01-01-2026
8595,Lina,user8595@example.com,061234,htp:/bad,10000,
8596,,,+212637621534,https://google.com,90210,2026-02-30
8597,Lina,user8597@example.com,123,http://google.com,12,2026-02-30
8598,John123,,+21266123,http://google.com,ABCDE,2026/13/40
8599,@@Mike,bademail,123,htp:/bad,90210,
8600,John123,bademail,+21266123,https://www.github.com,,2026-02-30
8601,@@Mike,,+212699095281,htp:/bad,,01-01-2026
8602,Alice,,+212694245825,https://www.github.com,ABCDE,2026-02-30
8603,@@Mike,test@mail.com,,http://google.com,ABCDE,2026-02-30
8604,Lina,,+21266123,,,2026/13/40
8605,,foo@@bar,+212631874456,htp:/bad,90210,
8606,@@Mike,user8606@example.com,+21266123,https://www.github.com,ABCDE,01-01-2026
8607,Sara,user8607@example.com,123,htp:/bad,,2026-08-01
8608,Mike,test@mail.com,061234,https://google.com,90210,2026-02-30
8609,,,061234,https://www.github.com,10000,2026-08-01
8610,Lina,,123,http://google.com,90210,2026/13/40
8611,Sara,user8611@example.com,+212610251368,http://google.com,,2026-02-30
8612,Lina,user8612@example.com,061234,,12,2026-02-30
8613,@@Mike,,+212643110409,https://google.com,90210,01-01-2026
8614,Sara,test@mail.com,123,htp:/bad,12,2026/13/40
8615,Mike,user8615@example.com,,https://google.com,90210,2026/13/40
8616,Alice,user8616@example.com,123,https://google.com,ABCDE,01-01-2026
8617,,bademail,061234,,12,2026-08-01
8618,Bob,test@mail.com,+21266123,http://amazon.com,,2026/13/40
8619,John,user8619@example.com,+21266123,,12,01-01-2026
8620,Mike,test@mail.com,+21266123,http://google.com,12,2026-02-30
8621,John123,user8621@example.com,123,htp:/bad,10000,01-01-2026
8622,Mike,foo@@bar,,https://www.github.com,90210,2026-08-01
8623,,foo@@bar,+212687214501,http://google.com,,01-01-2026
8624,@@Mike,bademail,+21266123,http://amazon.com,90210,2026-02-30
8625,John123,bademail,+212678215320,https://www.github.com,ABCDE,2026-02-30
8626,Sara,foo@@bar,+212633533119,https://openai.com,ABCDE,2026-08-01
8627,Sara,test@mail.com,061234,https://openai.com,ABCDE,2026-02-30
8628,Sara,user8628@example.com,+212694019611,htp:/bad,,2026/13/40
8629,Mike,bademail,,https://google.com,12,2026/13/40
8630,John,foo@@bar,123,https://openai.com,10000,2026-08-01
8631,Mike,user8631@example.com,,http://amazon.com,,2026-08-01
8632,John123,user8632@example.com,123,https://openai.com,12,
8633,Mike,foo@@bar,+212689380780,https://www.github.com,ABCDE,2026-02-30
8634,Mike,foo@@bar,+21266123,https://google.com,10000,01-01-2026
8635,Sara,user8635@example.com,+21266123,http://amazon.com,,01-01-2026
